"name","description","category","brand","price","quantity","images","compatibility","type","subcategory","numberoforders","rating","numberofratings"
"Toyota Corolla Dashboard Carpet For Protection and Heat Resistance Black - Model - 2004 - 2008","Toyota Corolla Dashboard Carpet Black - Model - 2004 - 2008 ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1698739708313619.jpg?v=1709190757"", ""https://sehgalmotors.pk/cdn/shop/products/636792748729197586.jpgnewop.jpg?v=1709190757""]","[""-""]","-","interior",0,0,0
"Suzuki Swift Dashboard Carpet Velvet For Protection and Heat Resistance - Model 2022-2023","Introducing the Suzuki Swift Dashboard Carpet Velvet for Model 2022-2023: Premium Protection and Unmatched Heat Resistance Upgrade your Suzuki Swifts interior with the exquisite Suzuki Swift Dashboard Carpet Velvet, specifically designed to provide superior protection and heat resistance for your vehicles dashboard. Crafted with precision and made from high-quality materials, this dashboard carpet is the perfect accessory to enhance both the aesthetics and functionality of your car. Unparalleled Protection: With the Suzuki Swift Dashboard Carpet Velvet, you can safeguard your dashboard against daily wear and tear, spills, and scratches. Its durable construction acts as a shield, preserving the pristine condition of your dashboard and ensuring its longevity. Say goodbye to unsightly marks and fading caused by sunlight, dust, or accidental spills – this carpet is here to keep your dashboard looking brand new. Luxurious Velvet Material: Immerse yourself in sheer luxury with the plush velvet material of this dashboard carpet. Its soft and velvety texture adds a touch of elegance to your vehicles interior, creating a premium atmosphere that elevates your driving experience. The luxurious velvet not only enhances aesthetics but also provides a comfortable surface for your hands to rest on during long drives. Unmatched Heat Resistance: Say goodbye to scorching hot dashboards during the sweltering summer months. The Suzuki Swift Dashboard Carpet Velvet is designed with advanced heat-resistant properties to withstand intense temperatures. It effectively deflects the suns heat, preventing the dashboard from overheating and reducing the risk of damage or cracking. Enjoy a cooler cabin environment while protecting your dashboard simultaneously. Tailor-Made Fit: This dashboard carpet is meticulously crafted to fit the contours of your Suzuki Swifts dashboard perfectly. It features precise cutouts for air vents, speakers, and other essential components, ensuring hassle-free installation without obstructing any functionalities. The tailored fit seamlessly integrates into your vehicles interior, providing a sleek and polished appearance. ","parts","-",2500.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1698740687028644.jpg?v=1708950889"", ""https://sehgalmotors.pk/cdn/shop/products/638084554465486190.jpgnewop.jpg?v=1708950889""]","[""-""]","-","interior",0,0,0
"Maximus Neck Rest Headrest Pillow Cushion Black","Maximus Neck Rest Pillow Black Back pain is common among adults, so we are providing Car Back Care and Accessories to help you drive your car with utmost ease and comfort. Normally car seats are not made to provide the best support for your back or anyone else’s because they are designed for an average-sized human being. Which means if you are smaller or taller than average then you cannot sit comfortably in your car seat and need back care products for your car. So, do not worry because SehgalMotors.pk has a huge variety of Back Care and its accessories available for you. We are selling different car interior products on our website, including items to keep your back and neck totally relaxed while you are driving your car. We have Back Care Massager seats that will massage your back as you drive your car through traffic, storms or bumpy roads. Back Rest Cushions are also available on our website along with Universal Backrests that will help you keep your back straight without putting any stress on your back muscles. If your neck hurts while driving then you should get some Neck Rest Pillows, available in different shapes and colours, from our platform. If you use our Car Neck Rests then you will get no headaches because your neck will be in the proper position at all times. Also, we have Medicated Neck Massager Pillows that you can use in your car and at your home. The category of Back Care and Accessories also offers Back Seat Organizers that are made from various materials like leather, nylon, fuzzy fleece and more. They help to keep your things organized as you can store lots of things in its various pockets and compartments. Seat Organizers come with tablet holders, cup holders, trays and many pockets for making your ride comfortable and well-organized. Buy from the thousands of premium quality care products available on our website. We are selling our Maximus Neck Rest Pillow Black and their accessories on moderate prices. So, buy them now and forget about all your back and neck pains at SehgalMotors.PK.  ","parts","-",2500.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Maximus-Neck-Rest-Headrest-Pillow-Cushion-Black-SehgalMotors-pk-3813.jpg?v=1707915134"", ""https://sehgalmotors.pk/cdn/shop/files/Maximus-Neck-Rest-Headrest-Pillow-Cushion-Black-SehgalMotors-pk-8298.jpg?v=1707915137"", ""https://sehgalmotors.pk/cdn/shop/files/Maximus-Neck-Rest-Headrest-Pillow-Cushion-Black-SehgalMotors-pk-8346.jpg?v=1707915140""]","[""-""]","-","interior",0,0,0
"Car Mini Thrash Dust Bin - Trash Can | Car Trash Can Garbage Dust | NEW Car Garbage Can Car Trash Can Garbage Dust Case Holder Bin","Welcome to the world of hassle-free car cleanliness! Introducing the Car Mini Trash Dust Bin, the perfect solution to keep your vehicle free from trash and debris. Whether youre on a road trip or just commuting to work, this compact and portable dust bin is a must-have accessory for every car owner. Read on to learn how this handy device can revolutionize your car cleaning routine. Compact and Convenient: The Car Mini Trash Dust Bin is designed to fit perfectly in your car without taking up valuable space. Its compact size allows you to place it anywhere within your reach, including the dashboard, center console, or door pocket. With its sleek and modern design, it seamlessly blends with your cars interior, adding a touch of elegance. Easy to Use: Keeping your car clean has never been easier! The Car Mini Trash Dust Bin features a user-friendly design that enables effortless waste disposal. Simply open the bin lid with one hand, deposit the trash, and close it securely to prevent any odors or mess. Its the ultimate solution for maintaining a clutter-free car environment. Odor-Free and Leak-Proof: Say goodbye to unpleasant smells and messy spills! The Car Mini Trash Dust Bin is equipped with an airtight lid that seals in odors and prevents any leakage. The bin is lined with a waterproof and washable inner lining, ensuring easy maintenance and hygiene. Now you can enjoy a fresh and clean car every time you hit the road. Versatile and Multi-Purpose: This versatile dust bin is not just limited to trash disposal. It can also be used to store small items such as tissues, receipts, wrappers, and more. With its ample capacity, you can keep your car organized and clutter-free. The Car Mini Trash Dust Bin truly enhances your driving experience by providing a practical storage solution. Durable and Long-Lasting: Crafted from high-quality materials, the Car Mini Trash Dust Bin is built to withstand the rigors of daily car use. Its sturdy construction ensures durability and longevity, making it a reliable companion for your car cleaning needs. Invest in this long-lasting product and enjoy a clean and tidy car interior for years to come.  ","parts","-",1000.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1696244774017837.jpg?v=1707913637"", ""https://sehgalmotors.pk/cdn/shop/products/636979532900431143.jpgnewop.jpg?v=1707913637""]","[""-""]","-","interior",0,0,0
"Toyota Corolla Dashboard Carpet For Protection and Heat Resistance Black - Model - 2018 -2021","When it comes to protecting your cars dashboard and keeping it looking like new, the Toyota Corolla Dashboard Carpet is an excellent choice. Designed specifically for the 2018-2021 model years, this black dashboard carpet is made from high-quality materials that provide both protection and heat resistance. One of the main benefits of this dashboard carpet is that it helps to prevent damage from the suns UV rays. Over time, exposure to sunlight can cause your dashboard to fade, crack, and become brittle. The Toyota Corolla Dashboard Carpet helps to block out harmful UV rays, which helps to preserve the look and feel of your dashboard. In addition to providing protection from the sun, this dashboard carpet also helps to insulate your dashboard against heat. During the hot summer months, the interior of your car can quickly become uncomfortably hot, especially if its parked in direct sunlight. The Toyota Corolla Dashboard Carpet helps to keep your dashboard cool, which can make your overall driving experience more comfortable. ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1698739728313616_e6313aeb-4d41-4171-8f14-000988d9d19f.jpg?v=1709190792"", ""https://sehgalmotors.pk/cdn/shop/products/636784919855726687.jpgnewop_278e923a-a081-4e4f-839f-18452541a591.jpg?v=1709190792""]","[""-""]","-","interior",0,0,0
"Car Net String Box Side Pocket Organizer Bags Baskets Mobile Phone Holder Large","Car-Net String Box Side Pocket Organizer Bags Baskets Mobile Phone Holder Large They are utilized for holding your telephone. It is helpful when you are utilizing the route. These days, some holders go with the charging point, which is fuel by 2.0v attachment, or USB input. The mount should keep your telephone at eye level and furthermore vehicle mount ought to be anything but difficult to utilize. That is the reason I would suggest it. Telephone stands offer clients a few key advantages, for example, improved solace, wellbeing, and efficiency. We should investigate every one of these advantages so you can choose if obtaining a phone holder is directly for you. The principle bit of leeway of utilizing a telephone stand is that it changes your telephone into a sans hands gadget. On the off chance that you appreciate utilizing your telephone to watch motion pictures or read books while unwinding in bed, at that point youve most likely encountered the solid neck and numb fingers and wrists that accompany this movement. In any case, you can utilize a work area telephone remain to lay your telephone on your end table so you do not need to keep up that awkward hold on it. On the other hand, you can utilize a flexible gooseneck holder to lighten your day directly over your take or off to your side. In any case, your neck will feel much improved, your hands will not be confined and you can move about in bed or even nod off without stressing over dropping your telephone. Telephone stands are likewise incredible for expanding profitability. SehgalMotors.PK offers you the best Car-Net String Box Side Pocket Organizer Bags Baskets Mobile Phone Holder Large that will help you to keep your phone safely at your dashboard. Therefore, during driving, you can easily keep your phone in this holder and you can use it freely as well. So grab your best quality Car Phone Holder from our outlets and from our online stores just log on to SehgalMotors.PK.   ","parts","-",250.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Car-Net-String-Box-Side-Pocket-Organizer-Bags-Baskets-Mobile-Phone-Holder-Large-SehgalMotors-pk-13.jpg?v=1707868648"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Net-String-Box-Side-Pocket-Organizer-Bags-Baskets-Mobile-Phone-Holder-Large-SehgalMotors-pk-4302.jpg?v=1707868651"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Net-String-Box-Side-Pocket-Organizer-Bags-Baskets-Mobile-Phone-Holder-Large-SehgalMotors-pk-4324.jpg?v=1707868654"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Net-String-Box-Side-Pocket-Organizer-Bags-Baskets-Mobile-Phone-Holder-Large-SehgalMotors-pk-4052.jpg?v=1707868658"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Net-String-Box-Side-Pocket-Organizer-Bags-Baskets-Mobile-Phone-Holder-Large-SehgalMotors-pk-2662.jpg?v=1707868662"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Net-String-Box-Side-Pocket-Organizer-Bags-Baskets-Mobile-Phone-Holder-Large-SehgalMotors-pk-1508.jpg?v=1707868665"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Net-String-Box-Side-Pocket-Organizer-Bags-Baskets-Mobile-Phone-Holder-Large-SehgalMotors-pk-7909.jpg?v=1707868669""]","[""-""]","-","interior",0,0,0
"Toyota Aqua Dashboard Carpet For Protection and Heat Resistance Black - Model - 2012-2017","Toyota Aqua Dashboard Carpet for Protection and Heat Resistance Black - Model - 2012 – 2017 A Carpet is a material floor covering ordinarily comprising of an upper layer of heap connected to a sponsorship. The heap was generally produced using fleece, however since the twentieth century, manufactured filaments, for example, polypropylene, nylon or polyester are frequently utilized, as these strands are more affordable than fleece. The heap, for the most part, comprises curved tufts which are normally heat-treated to keep up their structure. The term cover is regularly utilized conversely with the term carpet, in spite of the fact that mats are commonly viewed as littler than a room and not appended to the floor. Rugs are utilized for an assortment of purposes, including protecting an individuals feet from a virus tile or solid floor, making a room increasingly agreeable as a spot to sit on the floor (e.g., when playing with youngsters or as a supplication mat), diminishing sound from strolling (especially in high rises) and adding embellishment or shading to a room. Floor coverings can be made in any shading by utilizing contrastingly colored filaments. Floor coverings can have a wide range of kinds of examples and themes used to embellish the surface. Floor coverings are utilized in mechanical and business foundations, for example, retail locations and inns and in private homes. During the 2010s, the enormous scope of rugs and mats are accessible at many costs and quality levels, extending from cheap, engineered floor coverings that are mass-delivered in production lines and utilized in business structures too expensive hand-tied fleece mats which are utilized in private homes of rich families. Carpets for car dashboards are also available nowadays that are making the dashboards more innovative and attractive as many of the times you need to place something on your dashboard and you will find it useful for you. SehgalMotors.PK has the best dashboard carpet mats that are made of high-quality material or fabric that makes your car dashboard more attractive. We have Toyota Aqua Dashboard Carpet for Protection and Heat Resistance Black - Model - 2012 – 2017 from our outlets and from our online stores as well which is SehgalMotors.PK.   ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1698739660313634.jpg?v=1709027761"", ""https://sehgalmotors.pk/cdn/shop/products/636784972486440320.jpgnewop.jpg?v=1709027761"", ""https://sehgalmotors.pk/cdn/shop/products/637227474635645808.jpgnewop.jpg?v=1709027761"", ""https://sehgalmotors.pk/cdn/shop/products/637227474637051952.jpgnewop.jpg?v=1709027761""]","[""-""]","-","interior",0,0,0
"Bouncing Car Dashboard Smileys Emoji Emoticon Toy - Blue Emoji","Bouncing Car Dashboard Smileys Emoji Emoticon Toy - Captain America While long driving if you are getting bore then we have something interesting for you which can entertain you through your destiny. We have Bouncing Car Dashboard Smiley’s Emoji Emoticon Toys. ;Out There is a list of outstanding and normally utilized Emoji or literary depictions of an authors dispositions or outward appearances as symbols. Initially, these symbols comprised of ASCII workmanship, and later, Shift_JIS craftsmanship and Unicode craftsmanship. As of late, graphical symbols, both static and vivified, have joined the customary content based Emoji; these are ordinarily known as emoticon.; An Emoji another way to say & feeling symbol& additionally referred to just as an act out, is a pictorial portrayal of an outward appearance utilizing characters—as a rule, accentuation stamps, numbers, and letters—to express an individuals emotions or state of mind, or as an efficient technique. As SMS and the web got boundless in the late 1990s, Emoji turned out to be progressively famous and were ordinarily utilized on instant messages, web gatherings and messages. Emoji have assumed a critical job in correspondence through innovation, and a few gadgets and applications have given adapted pictures that dont utilize content accentuation. They offer another scope of & tone& and feeling through messaging that depicts explicit feelings through facial motions while amidst content-based digital correspondence. SehgalMotors.PK has a list of different shaped Emoticon toys that you will love to place at your dashboard while driving. These toys can keep you happy and entertained throughout your way and hence they can make your road journey;fun as well. We have Bouncing Car Dashboard Smiley’s Emoji Emoticon Toy - Captain America and many other shaped too. You can buy this from our outlets and from our online store as well which is SehgalMotors.PK.  ","parts","-",100.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/1700916356018292.jpg?v=1715841044"", ""https://sehgalmotors.pk/cdn/shop/files/637051039318017441.jpgnewop.jpg?v=1715841044"", ""https://sehgalmotors.pk/cdn/shop/files/637274715175688996.jpgnewop.jpg?v=1715841044"", ""https://sehgalmotors.pk/cdn/shop/files/638041094010128041.jpgnewop.jpg?v=1715841044""]","[""-""]","-","interior",0,0,0
"Back Seat Organizer Car Caddy in Leather Coffee - Universal Storage Pockets Bag","Welcome to the ultimate car organization upgrade! The Leather Coffee Back Seat Organizer Car Caddy is designed to simplify your life on the road. Say goodbye to messy backseats and hello to a sleek and tidy car interior. This high-quality organizer is not only practical but also adds a touch of sophistication to your vehicle. Benefits: Ample Storage Space: With multiple compartments and pockets, the Leather Coffee Back Seat Organizer Car Caddy provides ample space to store and organize your essentials. Keep your water bottles, snacks, electronics, toys, books, and more within easy reach, making long car rides or daily commutes more enjoyable. Clutter-Free Environment: Say goodbye to cluttered backseats and enjoy a clean and tidy car interior. This organizer helps to prevent items from rolling around or getting lost under seats, providing a dedicated space for all your belongings. Durable and Long-lasting: Made from high-quality leather, this car caddy is built to last. The sturdy construction ensures it can withstand daily use, making it a reliable companion for your car journeys. Easy Installation: The Leather Coffee Back Seat Organizer Car Caddy is designed for hassle-free installation. Simply attach it to the back of the driver or passenger seat using the adjustable straps provided. It fits most car models, ensuring a secure and snug fit. Versatile Design: The sleek and stylish design of the Leather Coffee Back Seat Organizer Car Caddy complements any car interior. The timeless leather finish adds a touch of elegance, making it an ideal accessory for both casual and luxury vehicles. ","parts","-",1200.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Back-Seat-Organizer-Car-Caddy-in-Leather-Coffee-Universal-Storage-Pockets-Bag-SehgalMotors-pk-1049.jpg?v=1707867880"", ""https://sehgalmotors.pk/cdn/shop/files/Back-Seat-Organizer-Car-Caddy-in-Leather-Coffee-Universal-Storage-Pockets-Bag-SehgalMotors-pk-3796.jpg?v=1707867883"", ""https://sehgalmotors.pk/cdn/shop/files/Back-Seat-Organizer-Car-Caddy-in-Leather-Coffee-Universal-Storage-Pockets-Bag-SehgalMotors-pk-5951.jpg?v=1707867885""]","[""-""]","-","interior",0,0,0
"Toyota Vitz Dashboard Carpet For Protection and Heat Resistance Black - Model - 1998 - 2004","Welcome to our comprehensive range of automotive accessories designed to enhance your Toyota Vitz driving experience. In this article, we present our top-of-the-line black dashboard carpet specifically tailored for Toyota Vitz models produced between 1998 and 2004. Discover how this protective and heat-resistant carpet can elevate the appearance and functionality of your beloved vehicle. Premium Quality: Crafted with meticulous attention to detail, our black dashboard carpet is manufactured using high-quality materials. The durable construction ensures long-lasting performance, providing you with reliable protection for years to come. This premium accessory is designed to withstand daily wear and tear, ensuring your dashboard stays safe from scratches, spills, and fading caused by harmful UV rays. Perfect Fit and Easy Installation: Our dashboard carpet is custom-made to fit Toyota Vitz models produced from 1998 to 2004 precisely. With its precise measurements, it seamlessly integrates into your vehicles interior, giving it a sleek and polished look. The installation process is hassle-free, allowing you to effortlessly enhance your cars aesthetics and functionality in no time. Protection against Heat and Glare: One of the major advantages of our black dashboard carpet is its exceptional heat resistance. During hot summer days, it acts as a shield against the scorching sun, preventing your dashboard from overheating and cracking. Additionally, it reduces glare on the windshield, enhancing visibility and ensuring a safer driving experience. Style and Elegance: Beyond its protective features, the black dashboard carpet adds a touch of style and elegance to your Toyota Vitz interior. With its sleek black finish, it complements any color scheme, creating a visually appealing and cohesive look. Upgrade your vehicles appearance and make a lasting impression with this aesthetically pleasing accessory. ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/17119614923136_20_new_1.jpg?v=1711961514"", ""https://sehgalmotors.pk/cdn/shop/files/1711961495313611_20_new.jpg?v=1711961514"", ""https://sehgalmotors.pk/cdn/shop/files/1711961496636784890574612910.jpgnewop.jpg?v=1711961514""]","[""-""]","-","interior",0,0,0
"Suzuki Alto Dashboard Carpet For Protection and Heat Resistance - Model 2019-2021","Upgrade your driving experience and safeguard your Suzuki Altos dashboard with our high-quality dashboard carpet. Engineered to fit perfectly into the 2019-2021 models, this durable accessory offers superior protection against scratches, dust, and daily wear. Not only does it shield your dashboard from damage, but it also provides excellent heat resistance, ensuring a cooler and more comfortable cabin during hot weather. Lets explore the features and benefits of our Suzuki Alto Dashboard Carpet in detail. Perfect Fit for the 2019-2021 Suzuki Alto Model: Our dashboard carpet is tailor-made to match the precise dimensions of the Suzuki Alto manufactured between 2019 and 2021. With its flawless fit, it seamlessly integrates into your cars interior, preserving the original aesthetics while offering reliable protection. Protection against Wear and Tear: The dashboard is susceptible to scratches, scuffs, and fading due to constant exposure to sunlight and regular use. Our dashboard carpet acts as a shield, preventing these signs of wear from detracting from your vehicles appearance. By providing an extra layer of defense, it helps maintain your cars resale value. Heat Resistance for Enhanced Comfort: During scorching summers, the dashboard can become unbearably hot, making your driving experience uncomfortable. Our dashboard carpet incorporates heat-resistant materials, significantly reducing the temperature of the dashboard surface. Enjoy a cooler cabin and protect your hands from scalding when touching the dashboard. Premium Quality and Durability: Crafted from high-quality materials, our dashboard carpet ensures long-lasting performance. It resists fading, cracking, and warping, even after prolonged exposure to UV rays. The carpet is designed to withstand the rigors of daily use, maintaining its appearance and functionality over time.  ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1698744293017833.jpg?v=1708933574"", ""https://sehgalmotors.pk/cdn/shop/products/637349196188173003.jpgnewop.jpg?v=1708933574""]","[""-""]","-","interior",0,0,0
"Toyota Yaris Steering Center Carbon Fiber Trim - Model 2020-2021","Toyota Yaris Steering Center Carbon Fiber Trim - Model 2020-2021 ","parts","-",1200.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1704885045025121.jpg?v=1709211131"", ""https://sehgalmotors.pk/cdn/shop/products/637715671943267220.jpgnewop.jpg?v=1709211131""]","[""-""]","-","interior",0,0,0
"KIA Sportage Arm Rest Storage Box - Model 2019-2021","KIA Sportage Arm Rest Storage Box - Model 2019-2021   ","parts","-",3000.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1696244659020354.jpg?v=1708760572"", ""https://sehgalmotors.pk/cdn/shop/products/637356991608572644.jpgnewop.jpg?v=1708760572"", ""https://sehgalmotors.pk/cdn/shop/products/637366535353743426.jpgnewop.jpg?v=1708760572""]","[""-""]","-","interior",0,0,0
"Bear Stuff Toy Handbrake Cover Beige - Car Cloth Handbrake Decorative Cover | Hand Brake | Brake Protector Decoration Cover | Protect Hand Brake","Stuff Toy Handbreak Cover ","parts","-",300.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Bear-Stuff-Toy-Handbrake-Cover-Beige-Car-Cloth-Handbrake-Decorative-Cover-Hand-Brake-Brake-Protector-Decoration-Cover-Protect-Hand-Brake-SehgalMotors-pk-9001.jpg?v=1707886518"", ""https://sehgalmotors.pk/cdn/shop/files/Bear-Stuff-Toy-Handbrake-Cover-Beige-Car-Cloth-Handbrake-Decorative-Cover-Hand-Brake-Brake-Protector-Decoration-Cover-Protect-Hand-Brake-SehgalMotors-pk-5401.jpg?v=1707886519""]","[""-""]","-","interior",0,0,0
"Honda BRV Flexible Side Sunshade with Logo - Model 2017-2021 - Sun Shade | Parda","Honda BRV Side Sun Shades with Logo - Model 2017-2018 On a hot, sunny day your car absorbs so much heat that your able to fry an egg on it! It’s not only unpleasant but also causes various kinds of discomforts, from sizzling hot car doors and handles to breathing vexation.;The solution? Well you might ask, is this very product. “Honda BRV Side Sun Shades with Logo ”. It’s of a type of material with a certain level of transparency so as not to cause any aggravated visual discomfort. After attaching your product to your cars side screen, you can expect to return to a vehicle that hasnt been overheated.; This product is also known as (Shoji PVC Screen, Vent PVC Screen, Car Shade) ","parts","-",1000.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/636441155157477699-Honda-BRV-Black-Side-Shades-with-Logo-Model-2017-.jpgnewop_3579d4af-2e21-466c-8711-3529c64b3b07.jpg?v=1715681819""]","[""-""]","-","interior",0,0,0
"Honda Civic PVC Interior Mats White - Model 2016-2021","Honda Civic PVC Interior Mats White - Model 2016-2018 ","parts","-",2500.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1705297329015648_a763bbfd-4be4-4a31-907c-476ea1a63845.jpg?v=1708418422"", ""https://sehgalmotors.pk/cdn/shop/products/1706682512015648_49e104c3-0e7e-462c-b092-b649a5c87e75.jpg?v=1708418422"", ""https://sehgalmotors.pk/cdn/shop/products/637145160588235039.jpgnewop_0f58816e-b91a-4db9-b1c2-24754cfd8b4b.jpg?v=1708418422"", ""https://sehgalmotors.pk/cdn/shop/products/637782193837571853.jpgnewop_5e17ada9-d048-4395-822b-e740d21dc02c.jpg?v=1708418422""]","[""-""]","-","interior",0,0,0
"Jaguar Leopard Sculpture For Dashboard Decoration Purpose Large - Golden","Jaguar Sculpture Logo - Golden ","parts","-",2000.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-8305.jpg?v=1707905219"", ""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-2124.jpg?v=1707905222"", ""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-4379.jpg?v=1707905225"", ""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-4141.jpg?v=1707905230"", ""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-4630.jpg?v=1707905233"", ""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-3030.jpg?v=1707905237"", ""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-346.jpg?v=1707905244"", ""https://sehgalmotors.pk/cdn/shop/files/Jaguar-Leopard-Sculpture-For-Dashboard-Decoration-Purpose-Large-Golden-SehgalMotors-pk-461.jpg?v=1707905248""]","[""-""]","-","interior",0,0,0
"Batman Anti-Skid Nonslip Dashboard Mats - Silicon Type Material | Car Anti Slip Mat","Introducing the Batman Anti-Skid Nonslip Dashboard Mats, designed to revolutionize your driving experience. Crafted from premium silicon-type material, these car anti-slip mats offer exceptional grip, keeping your essentials secure on the dashboard. With their stylish Batman design, these mats not only enhance functionality but also add a touch of superhero flair to your vehicles interior. Discover the benefits of these reliable and practical accessories that provide safety, convenience, and style. Key Features: Superior Anti-Skid Performance: The Batman Anti-Skid Nonslip Dashboard Mats feature an innovative silicon-type material that offers unrivaled grip. Say goodbye to sliding phones, keys, sunglasses, or other belongings while driving. Versatile and Secure Fit: These mats are designed to fit most car dashboards perfectly. Their non-adhesive nature ensures easy removal without leaving any residue behind, while the secure fit prevents slipping or shifting during sudden stops or sharp turns. ","parts","-",400.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Batman-Anti-Skid-Nonslip-Dashboard-Mats-Silicon-Type-Material-Car-Anti-Slip-Mat-SehgalMotors-pk-423.jpg?v=1707867953"", ""https://sehgalmotors.pk/cdn/shop/files/Batman-Anti-Skid-Nonslip-Dashboard-Mats-Silicon-Type-Material-Car-Anti-Slip-Mat-SehgalMotors-pk-3014.jpg?v=1707867955""]","[""-""]","-","interior",0,0,0
"HL Gear Knob Cover For Manual Transmission - Black","Are you looking to upgrade your manual transmission driving experience? Look no further than the HL Gear Knob Cover in a striking black design. This premium accessory not only enhances your grip but also adds a touch of elegance to your vehicles interior. Discover why the HL Gear Knob Cover is a must-have for any driving enthusiast. Superior Grip and Comfort: The HL Gear Knob Cover is crafted with precision to provide an enhanced grip on your manual transmission gear knob. Its textured surface ensures a firm hold, even during intense driving maneuvers. Say goodbye to slipping gears and experience precise gear changes with ease. Additionally, the covers ergonomic design offers exceptional comfort, reducing fatigue during long drives. Stylish Black Design: With its sleek black appearance, the HL Gear Knob Cover adds a touch of sophistication to your cars interior. The black color seamlessly blends with various interior styles, complementing both modern and classic vehicle aesthetics. Upgrade the look and feel of your gear knob with this stylish accessory. High-Quality Materials: The HL Gear Knob Cover is constructed using premium materials to ensure durability and long-lasting performance. Made from high-quality synthetic leather or other robust materials, it withstands daily wear and tear, maintaining its pristine condition over time. This ensures that your gear knob cover remains a reliable companion for your driving adventures. ","parts","-",600.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/HL-Gear-Knob-Cover-For-Manual-Transmission-Black-SehgalMotors-pk-4681.jpg?v=1707884275"", ""https://sehgalmotors.pk/cdn/shop/files/HL-Gear-Knob-Cover-For-Manual-Transmission-Black-SehgalMotors-pk-784.jpg?v=1707884279""]","[""-""]","-","interior",0,0,0
"Multifunctional PU Leather Car Sun Visor / Sunshade Tissue Holder Case Box - Black","Multifunctional PU Leather Car Sunvisor Tissue Box Case - Black ","parts","-",1500.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Multifunctional-PU-Leather-Car-Sun-Visor-Sunshade-Tissue-Holder-Case-Box-Black-SehgalMotors-pk-9734.jpg?v=1707923262""]","[""-""]","-","interior",0,0,0
"Hyundai Metal Seat Belt Clip Black - Pair","Hyundai Metal Seat Belt Clip Black - Pair ","parts","-",500.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Hyundai-Metal-Seat-Belt-Clip-Black-Pair-SehgalMotors-pk-6740.jpg?v=1707901535"", ""https://sehgalmotors.pk/cdn/shop/files/Hyundai-Metal-Seat-Belt-Clip-Black-Pair-SehgalMotors-pk-1890.jpg?v=1707901539"", ""https://sehgalmotors.pk/cdn/shop/files/Hyundai-Metal-Seat-Belt-Clip-Black-Pair-SehgalMotors-pk-654.jpg?v=1707901542"", ""https://sehgalmotors.pk/cdn/shop/files/Hyundai-Metal-Seat-Belt-Clip-Black-Pair-SehgalMotors-pk-5229.jpg?v=1707901547"", ""https://sehgalmotors.pk/cdn/shop/files/Hyundai-Metal-Seat-Belt-Clip-Black-Pair-SehgalMotors-pk-5789.jpg?v=1707901550""]","[""-""]","-","interior",0,0,0
